,pos,count,entity
10140,N,3,institutions
10141,A,1,historical
10142,^,1,Shandong
10143,N,1,Province
10144,N,1,Plenary
10145,N,1,Forums
10146,^,1,Symposia
10147,N,1,Roundtables
10148,N,1,Dialogs
10149,N,1,Workshops
10150,N,1,Courses
10151,N,2,Distinguished
10152,N,1,Makers
10153,N,1,Thought
10154,N,1,Collision
10155,N,1,Countries
10156,N,1,Presentations
10157,N,1,Paper
10158,N,1,Briefing
10159,N,1,Spectrum
10160,N,3,Fields
10161,N,1,Exhibitors
10162,^,1,Cutting-edge
10163,^,2,Technologies
10164,N,2,Novel
10165,N,1,Bioproducts
10166,N,2,Media
10167,N,1,Supporters
10168,N,1,Talent
10169,N,1,Multi-Zones
10170,N,1,Poster
10171,N,1,Exhibitions
10172,N,1,IP
10173,N,2,Tech
10174,N,1,Speakers
10175,^,1,Edvard
10176,^,1,Moser
10177,^,1,Norwegian
10178,^,1,Norway
10179,^,1,Avram
10180,^,1,Hershko
10181,^,5,Chemistry
10182,^,1,Rappaport
10183,N,2,Faculty
10184,^,1,Technion
10185,^,1,Eric
10186,^,1,Westhof
10187,^,3,Academician
10188,^,8,Vice
10189,A,1,Doctoral
10190,^,1,Strasbourg
10191,^,1,Zang-Hee
10192,^,1,Cho
10193,^,1,Convergence
10194,^,1,Seoul
10195,^,1,Korea
10196,^,1,Zhen
10197,^,3,Li
10198,^,1,Arrowhead
10199,N,2,Pharmaceuticals
10200,^,1,Zhang
10201,N,2,Fountain
10202,^,1,Stefan
10203,^,1,Scherer
10204,N,2,Strategy
10205,^,2,Novartis
10206,^,1,Mingde
10207,^,1,Xia
10208,^,2,Johnson
10209,N,1,AP
10210,^,1,Aoshima
10211,N,2,Data
10212,^,1,hhc
10213,N,1,Creation
10214,^,1,Eisai
10215,^,3,Co
10216,^,1,Stephan
10217,^,1,Krause
10218,^,1,QA
10219,^,1,Chunlin
10220,^,1,Chen
10221,^,1,Shanghai
10222,^,1,Medicilon
10223,^,1,Wei
10224,^,1,Qu
10225,^,1,Essex
10226,N,1,Bio-Technology
10227,^,1,Jeffery
10228,^,4,Liu
10229,^,1,GSK
10230,^,1,Beat
10231,^,1,Flühmann
10232,^,1,Vifor
10233,^,3,Pharma
10234,^,1,Institue
10235,^,2,Jeffrey
10236,A,1,Former
10237,^,2,Oxford
10238,^,2,Hong
10239,^,1,Wan
10240,^,1,DMPK
10241,^,1,Chin-Ttarng
10242,^,1,Lin
10243,^,2,Taiwan
10244,^,1,Irina
10245,^,1,Danilova
10246,^,1,Ural
10247,^,1,Federal
10248,^,1,Xinli
10249,^,2,Dean
10250,A,4,Biological
10251,N,1,Division
10252,^,1,Cantillon
10253,^,1,Reviva
10254,^,1,Mostafa
10255,^,1,Nakach
10256,^,4,Pharmaceutical
10257,^,1,engineering-Paris
10258,^,1,Aventis
10259,^,1,Xiangbing
10260,^,1,Qi
10261,^,1,Ming-Hai
10262,^,2,Wang
10263,^,1,HSC
10264,N,1,Pharmacy
10265,^,1,Arthur
10266,^,1,Taveras
10267,N,1,Design
10268,^,1,Therapeutics
10269,^,1,Raphael
10270,^,1,Nudelman
10271,N,1,Chemical
10272,A,1,Computational
10273,N,1,Toxicology
10274,^,1,Teva
10275,^,1,Roland
10276,^,1,Fuchs
10277,^,1,RWTH
10278,^,1,Aachen
10279,^,1,Juergen
10280,^,1,Lademann
10281,^,1,Charite
10282,^,1,Universitaetsmedizin
10283,^,1,Berlin
10284,^,1,Michel
10285,^,1,Scherrmann
10286,^,2,Simon
10287,^,1,Raymond
10288,^,1,Alireza
10289,^,1,Heidari
10290,^,1,Rony
10291,^,1,Seger
10292,^,1,Weizmann
10293,^,1,Chao-Nan
10294,^,1,Miles
10295,^,1,Qian
10296,^,2,Sun
10297,^,1,Yat-sen
10298,^,1,Ling
10299,^,1,Huazhong
10300,^,1,Hung
10301,N,1,Commercial
10302,^,1,GM
10303,^,1,cGMP
10304,^,1,Vigene
10305,^,1,Biosciences
10306,^,1,Harald
10307,^,1,H.H.W.
10308,^,1,Schmidt
10309,^,1,Pharmacology
10310,A,1,Personalised
10311,^,1,Maastricht
10312,^,1,Wilson
10313,^,1,Saskatchewan
10314,^,1,H
10315,^,1,Gelfand
10316,^,1,Wafergen
10317,^,1,BioSystems
10318,^,1,Ostermaier
10319,^,1,InterAx
10320,^,1,Biotech
10321,^,1,AG
10322,^,1,Vieira
10323,^,1,Fraser
10324,^,1,Kazuhide
10325,^,1,Inoue
10326,^,1,Kyushu
10327,^,1,Guosheng
10328,^,1,Wu
10329,^,1,Pharmaron
10330,^,1,Dave
10331,^,1,Moskowitz
10332,^,1,GenoMed
10333,^,2,L
10334,^,1,Nara
10335,^,1,Mimetics
10336,^,1,Le
10337,^,1,AbMax
10338,^,3,Biotechnology
10339,^,1,Ludek
10340,^,1,Sojka
10341,N,1,Operating
10342,^,1,SOTIO
10343,^,1,Meiling
10344,N,2,Scientist
10345,^,1,Hoffmann
10346,^,1,Roche
10347,^,1,Basel
10348,N,1,ASAP
10349,A,1,influential
10350,^,4,Ms.
10351,^,1,Mary
10352,^,1,Cai
10353,^,1,F11
10354,^,4,Dalian
10355,^,2,Ascendas
10356,^,2,Hui
10357,^,2,Xian
10358,^,2,Yuan
10359,^,2,Hi-tech
10360,^,2,Industrial
10361,^,2,LN
10362,^,2,Tel
10363,N,1,bucket
10364,N,1,envelope
10365,N,1,coloring
10366,N,3,stove
10367,^,1,cayenne
10368,N,2,nutmeg
10369,N,1,oil-popped
10370,A,1,Skinny
10371,N,1,Pop
10372,N,2,hatred
10373,N,1,adapter
10374,N,1,failure/break
10375,N,1,Remover
10376,A,1,acidic
10377,N,2,sisters
10378,^,1,Frederick
10379,N,1,Lecture
10380,N,2,sodas
10381,A,3,Red
10382,N,1,Beef
10383,A,2,lil
10384,A,1,EXCELLENT
10385,N,1,Tour
10386,N,1,breakaway
10387,^,1,Chris
10388,^,1,Williams
10389,N,1,suicide
10390,N,1,Nightmares
10391,A,1,Broken
10392,N,1,Unemployment
10393,A,1,Unbearable
10394,N,1,chicken-or-egg
10395,N,3,scenario
10396,N,1,depression-prone
10397,^,2,neurotransmitter
10398,N,2,serotonin
10399,N,1,butterfly-shaped
10400,N,2,multi
10401,N,1,crush
10402,N,1,footsteps
10403,A,2,rough
10404,N,1,self-pity
10405,N,1,forgiveness
10406,N,1,symlin
10407,N,3,Revolutionary
10408,^,1,India-
10409,N,1,#studio
10410,N,1,#artist
10411,^,1,keto
10412,N,1,Bloods
10413,N,2,thx
10414,^,1,groupBloods
10415,^,4,SG
10416,N,2,venture
10417,^,1,Q1
10418,^,1,WGC
10419,^,1,amanda
10420,^,2,Wed
10421,^,2,Gene
10422,^,1,Convention-2018
10423,N,1,chair/speaker
10424,N,1,Symposium
10425,^,1,BioDrugs
10426,^,1,SAB
10427,Z,1,BIT’s
10428,A,1,8th
10429,^,1,Convention-2017
10430,^,1,Macau
10431,A,1,world-renowned
10432,N,1,principals
10433,N,1,leaders
10434,N,1,representatives
10435,N,2,WGC-2017
10436,^,2,WGC-2018
10437,A,1,technical
10438,N,1,breakthroughs
10439,^,2,gene
10440,N,1,genomics
10441,^,1,RNA
10442,N,1,frontier
10443,^,1,biotherapy
10444,N,1,cutting-edge
10445,N,1,researches
10446,N,3,achievements
10447,N,1,Attendees
10448,A,1,world-class
10449,N,1,biotechnology
10450,N,3,speeches
10451,N,1,replies
10452,A,1,invaluable
10453,A,1,magnificent
10454,^,1,Teresa
10455,^,1,Xiao
10456,^,1,Cassia
10457,^,1,Dana
10458,^,1,Angelo
10459,N,1,anti-coagulants
10460,^,1,Anti-coagulants
10461,N,1,clotting
10462,^,1,Sandra
10463,^,1,Arévalo
10464,N,1,MPH
10465,N,1,spokesperson
10466,^,1,Dietetics
10467,^,1,Bronx
10468,^,1,Haywood
10469,^,1,HHS
10470,A,1,metric
10471,N,2,formulas
10472,N,1,workouts/aerobic/yoga
10473,N,1,dependents
10474,N,1,shortlist
10475,N,1,Sex
10476,Z,1,Men’s
10477,A,1,Awkward
10478,N,1,Bedroom
10479,N,1,cabbies
10480,N,1,diabetes-reversing
10481,N,1,compensation
10482,N,1,Sign
10483,^,1,💢
10484,N,1,Signs
10485,^,1,Ketoacidosis
10486,N,1,warrior
10487,N,1,2-5min
10488,N,1,clips
10489,A,1,featured
10490,N,3,wilderness
10491,N,1,Example
10492,N,1,cornerstone
10493,N,3,spring
10494,N,3,boost
10495,N,1,paperwork
10496,N,1,must-keeps
10497,N,1,throw-aways
10498,^,1,EuroSciCon
10499,A,3,abstract
10500,A,1,fat(1
10501,N,1,hubs
10502,^,2,Valentines
10503,N,2,vanilla
10504,A,1,decadent
10505,N,1,wedge
10506,N,1,caramel
10507,A,1,fat(2
10508,N,1,Exercises
10509,^,1,Goals
10510,A,1,measurable
10511,A,4,achievable
10512,N,1,pre-exercise
10513,N,1,post-exercise
10514,N,2,Duration
10515,A,1,compulsory
10516,N,3,shake
10517,A,2,cheap
10518,N,2,consistency
10519,^,1,Independency
10520,^,1,Usui’s
10521,N,1,diagrams
10522,N,1,requirement
10523,A,1,exceptional
10524,^,1,type3/LADA
10525,A,1,Obese
10526,N,1,abdomen
10527,^,1,type3
10528,N,1,beta-cells
10529,A,1,substantial
10530,A,1,Unexpected
10531,^,1,#MondayMotivationKnowing
10532,N,1,anniversaries
10533,A,1,indulgent
10534,N,1,cheese/
10535,A,2,whipped
10536,^,2,confectioners
10537,A,2,negligible
10538,N,1,tblspoons
10539,^,1,Whip
10540,A,1,fluffy
10541,N,1,piping
10542,N,1,MYTHS
10543,N,2,morbidity
10544,^,1,Non-communicable
10545,^,1,NCR
10546,A,1,non-communicable
10547,N,1,sector-
10548,^,2,Kyoto
10549,^,1,Doshisha
10550,^,1,Christian
10551,^,1,Tendai
10552,^,1,Buddhist
10553,^,1,Monk/Priest
10554,A,1,lay
10555,N,1,priest
10556,N,1,memorial
10557,^,1,Mount
10558,^,1,Kurama
10559,N,1,Saddle
10560,N,1,Mountain
10561,^,1,Rei
10562,N,1,Wisdom
10563,^,1,Ki
10564,N,1,hospital/healing
10565,A,1,Pseudo
10566,N,2,cricketer
10567,^,1,Sunil
10568,^,1,Gavaskar’s
10569,A,2,Little
10570,^,1,mother’s
10571,N,1,Legend
10572,N,2,Game
10573,N,1,accuracy
10574,N,2,timings
10575,N,1,batting
10576,N,1,Features
10577,N,1,burns
10578,A,2,protective
10579,N,2,ulceration
10580,N,2,overcrowding
10581,N,1,sequels
10582,N,1,Guru's
10583,Z,1,Usui's
10584,^,9,Regenerative
10585,N,12,Stem
10586,N,3,Cell-2018
10587,N,9,Cell
10588,^,3,RMSC
10589,N,3,scholars
10590,N,1,Cordial
10591,^,2,Emma
10592,^,1,Xi’an
10593,N,1,partnering
10594,N,4,Challenges
10595,N,1,Frontiers
10596,N,1,Tools
10597,^,1,Tissue
10598,N,1,Applications
10599,N,1,Areas
10600,A,1,late-breaking
10601,N,1,overviews
10602,A,1,broad
10603,N,1,application
10604,N,1,industrialization
10605,^,4,RMSC-2018
10606,^,1,Jurgen
10607,^,2,Hescheler
10608,N,1,Cologne
10609,A,2,Honorary
10610,^,1,Panos
10611,^,1,Zavos
10612,^,1,Andrology
10613,^,1,Harrell
10614,^,1,Kerong
10615,^,1,Dai
10616,^,1,Jianjun
10617,^,1,Fuent
10618,^,1,Yixun
10619,N,1,zoology
10620,^,2,Xi'an
10621,^,1,Four
10622,^,1,Capitals
10623,N,1,dynasties
10624,N,2,Billion
10625,^,1,Jürgen
10626,^,1,Xiaodan
10627,^,1,Mei
10628,N,1,Wing
10629,N,1,stroies
10630,N,2,pilgrimage
10631,N,2,festival
10632,N,1,grounds
10633,A,1,Unnoticed
10634,N,6,burn
10635,A,2,unnoticed
10636,N,1,holi
10637,N,1,colours
10638,N,1,customs
10639,N,1,rituals
10640,A,4,barefoot
10641,N,1,trains
10642,N,1,buses
10643,N,1,roads
10644,A,1,Rainy
10645,N,1,debris
10646,N,3,heel
10647,A,1,Inadequate
10648,A,1,socio-economic
10649,A,2,Preventive
10650,^,1,Shock
10651,N,1,Reduction
10652,N,2,friction
10653,N,1,shear
10654,N,1,Limitation
10655,N,1,Accommodation
10656,N,4,deformities
10657,N,1,gm/pair
10658,A,1,traumatic
10659,^,1,Outsole
10660,A,1,Tough
10661,N,1,5cm
10662,N,1,Shoe
10663,N,1,Length
10664,A,2,widest
10665,^,1,metatarsophalangeal
10666,N,1,Counter
10667,A,2,fitting
10668,N,2,laces
10669,N,2,Velcro
10670,N,1,adjustability
10671,^,1,oedema
10672,N,1,Depth
10673,N,2,dorsal
10674,N,1,Toe
10675,A,1,rounded
10676,N,1,Uppers
10677,N,1,Insoles
10678,^,1,microcellular
10679,N,1,rubber
10680,N,1,cushioning
10681,N,1,cotton/soft
10682,A,1,padded
10683,N,1,Instructions
10684,N,3,Footwear
10685,N,1,measurements
10686,A,1,ulcerated
10687,N,1,insole
10688,N,2,Cheers
10689,A,1,Personal
10690,N,1,Questionnaire
10691,N,1,document
10692,N,1,toxicity
10693,N,1,dangers
10694,A,2,disheartened
10695,N,1,Blindness
10696,A,1,congenital
10697,N,1,mice
10698,A,1,degenerative
10699,N,1,Clutter
10700,A,1,chaotic
10701,N,1,garage
10702,N,1,Clothes
10703,N,1,Regret
10704,N,1,Helplessness
10705,N,1,Hope
10706,N,1,Effect
10707,N,1,neighbor
10708,N,1,shelter
10709,N,2,helplessness
10710,N,1,Simplicity
10711,N,2,accomplishment
10712,N,2,Do’s
10713,N,2,Don’ts
10714,N,1,bruises
10715,N,1,colour
10716,^,1,earl
10717,N,1,blistering
10718,^,2,Don
10719,N,1,shocks
10720,N,1,seams
10721,N,1,holes
10722,N,1,lotion/oil
10723,A,1,noticeable
10724,N,1,discolouration
10725,N,1,silencer
10726,N,1,motorbike
10727,A,1,heated
10728,N,1,heater
10729,N,1,Smoke
10730,N,1,blades
10731,^,1,Glyburide
10732,A,1,pointed
10733,N,1,flop
10734,N,1,slippers
10735,N,1,canvas
10736,N,1,suedes
10737,N,1,buckles
10738,^,1,DPAC
10739,N,1,advocacy
10740,N,37,glycaemic
10741,N,1,dietician/diabetes
10742,N,1,preferences
10743,^,1,Fox10
10744,^,2,Phoenix
10745,N,1,studio
10746,N,1,Difference
10747,A,1,insecure
10748,^,1,Macronutrients
10749,A,1,Average
10750,N,4,%
10751,^,2,approx
10752,N,3,gms
10753,^,1,Micronutrients
10754,N,1,Supplements
10755,A,2,restricted
10756,A,1,nutritive
10757,N,1,saccharin
10758,^,1,acesulfame-K
10759,N,1,Consumption
10760,^,1,hypoglycaemia
10761,N,1,secretagogues
10762,N,2,ml
10763,N,1,whiskey/vodka/gin
10764,N,1,Recommendation
10765,N,1,mg/day
10766,A,1,graphic
10767,^,11,Glycaemic
10768,A,2,Different
10769,N,1,responses
10770,A,1,sustained
10771,N,1,frucotose
10772,^,1,Amylose
10773,N,1,amylopectin
10774,N,1,basmati
10775,^,1,amylose
10776,A,2,Resistant
10777,N,1,starch-containing
10778,A,1,digestible
10779,A,1,Easier
10780,^,2,maida
10781,N,1,semolina
10782,N,1,Ripeness
10783,N,1,pain/disease
10784,^,1,Thorpe
10785,N,1,fashion
10786,^,1,Oklahoma
10787,N,1,competitions
10788,N,1,garbage
10789,N,1,sock
10790,A,1,failed
10791,N,3,imbalance
10792,A,1,counterproductive
10793,^,1,TYiA
10794,N,1,statins
10795,N,1,statin
10796,N,1,rashes
10797,N,1,hives
10798,N,1,swell
10799,A,1,Horrible
10800,A,1,hereditary
10801,^,1,RX
10802,N,1,oat
10803,A,1,picky
10804,N,1,eater
10805,N,1,bg
10806,N,2,packaging
10807,N,2,logs
10808,N,1,lesson
10809,N,3,diabeties
10810,N,1,purge
10811,N,1,candies
10812,N,1,wedding
10813,N,1,buds
10814,A,1,Calm
10815,N,3,cortisol
10816,N,1,Thing
10817,A,2,visceral
10818,N,1,sacrifice
10819,N,1,naps
10820,^,1,Load
10821,N,1,indicator
10822,A,1,catogerised
10823,N,1,t
10824,N,1,nonsense
10825,S,1,foundation's
10826,N,1,Blisters
10827,A,1,flattering
10828,N,1,Associates
10829,N,1,wiggle
10830,N,1,mindset
10831,A,1,Yummy
10832,N,1,#PCOS
10833,N,1,Consumer
10834,N,1,Plenty
10835,^,1,exericse
10836,N,1,wages
10837,A,1,sensory
10838,N,1,fibers
10839,A,1,perceived
10840,^,3,thalamus
10841,A,4,sorting
10842,N,2,relays
10843,N,3,signals
10844,^,3,somatosensory
10845,A,2,frontal
10846,A,3,limbic
10847,A,3,acute
10848,A,1,Acute
10849,A,1,short-lived
10850,A,1,localized
10851,A,1,Somatic
10852,A,1,superficial
10853,A,1,Visceral
10854,N,1,cavities
10855,N,1,migraines
10856,A,1,Intermittent
10857,A,1,repeated
10858,^,1,Neuropathic
10859,N,1,electric
10860,N,1,shock-like
10861,N,1,tenderness
10862,A,1,Phantom
10863,A,1,missing
10864,N,1,amputees
10865,N,1,infarction
10866,N,1,abscess
10867,N,1,tumors
10868,N,1,hemorrhage
10869,N,1,prostaglandin
10870,^,2,Chikungunya
10871,^,1,chikungunya
10872,^,1,CHIKV
10873,N,1,exposure
10874,N,1,rash
10875,A,1,hip
10876,N,4,Publishers
10877,N,1,manuscripts
10878,N,1,Editorials
10879,^,1,Brief
10880,N,1,Reviews
10881,N,1,Contractors
10882,N,1,town/city
10883,N,2,mouthful
10884,N,1,diabetesFocus
10885,N,1,temper
10886,A,1,matured
10887,A,2,humble
10888,N,2,achievement
10889,A,1,arrogant
10890,A,1,prosperous
10891,N,1,cues
10892,N,1,Sleeplessness
10893,A,1,deadliest
10894,N,1,chorionic
10895,A,1,agood
10896,N,1,hard-work
10897,N,1,vendors
10898,N,1,secretary
10899,N,1,boyfriend
10900,A,1,hefty
10901,A,1,offshore
10902,A,1,competitive/jealous
10903,N,1,roadmap
10904,Z,1,hormone’s
10905,N,2,trigger
10906,N,1,sleeplessness
10907,^,2,🤷‍♀️
10908,^,1,🙏Don’t
10909,N,1,Rejection
10910,N,1,Obstacles
10911,N,1,cowards
10912,A,1,liable
10913,N,1,self-confidence
10914,N,1,Type1/
10915,N,1,History
10916,^,1,Pre
10917,A,1,Uncontrollable
10918,N,1,video/audio
10919,N,1,newpapers
10920,N,1,DEVILED
10921,N,1,EGGS
10922,N,1,Pita
10923,N,7,Myth
10924,A,1,undue
10925,A,1,well-constructed
10926,A,1,ugly
10927,N,1,selection
10928,N,1,phones/mobile
10929,N,1,phones
10930,^,3,CJDCC
10931,N,2,Retina
10932,N,3,Cells
10933,^,1,Beta
10934,^,2,Chembio
10935,N,1,loyalty
10936,N,1,Ref
10937,^,1,Num
10938,^,1,CJDCCOP180006
10939,A,2,inaugural
10940,N,2,authors
10941,N,1,everlasting
10942,N,1,URL
10943,N,2,submission
10944,^,1,Samuel
10945,^,1,Ashtami
10946,N,1,Price
10947,N,1,Cents
10948,^,2,3.0
10949,A,1,exclusive
10950,N,1,licence
10951,N,1,purses
10952,N,1,accessories
10953,A,1,linked
10954,^,1,Non
10955,N,2,STARCH
10956,A,1,WHOLE
10957,N,1,GRAINS
10958,N,1,cabs
10959,A,2,allowed
10960,N,2,PROTEIN
10961,N,1,WOMENS
10962,A,1,caffeinated
10963,N,1,glucose-rich
10964,N,1,cracker
10965,N,3,client
10966,A,1,embarrassing
10967,N,1,shifts
10968,N,1,timing
10969,^,2,OHA
10970,N,1,midnight
10971,^,1,Diabetologist
10972,^,1,/DE
10973,N,1,premises
10974,^,1,xThanks
10975,A,1,deep-frying
10976,N,1,fryer
10977,N,1,air-fried
10978,N,2,fryers
10979,^,1,Thrice
10980,^,1,THYROID
10981,A,1,10th
10982,A,2,11th
10983,N,3,Sinusitis
10984,N,1,softcopy
10985,^,1,Nigeria
10986,^,1,Canda
10987,N,1,artichoke
10988,N,3,tipo
10989,N,1,resulta
10990,N,2,produção
10991,N,1,quantidade
10992,^,1,Este
10993,N,1,anteriormente
10994,N,1,denominado
10995,N,1,insulino-dependente
10996,^,1,causas
10997,^,1,são
10998,N,1,desconhecidas
10999,N,1,tem
11000,^,1,células
11001,^,1,corpo
11002,^,1,não
11003,N,1,doença
11004,N,1,avança
11005,^,1,pode
11006,^,1,também
11007,N,1,peso
11008,N,1,exercício
11009,N,1,físico
11010,N,1,condição
11011,^,1,níveis
11012,^,1,elevados
11013,N,1,sangue
11014,N,1,gravidez
11015,N,1,strain
11016,N,3,brought
11017,A,1,tolerant
11018,A,1,judgmental
11019,S,1,someone's
11020,N,1,expectation
11021,^,1,Gretchen
11022,^,1,Becker
11023,A,1,puzzled
11024,N,1,thunderbolt
11025,^,1,Sophie
11026,N,1,slap
11027,N,1,gangrenous
11028,N,1,grandmother
11029,N,3,fault
11030,N,1,labor
11031,A,2,thrifty
11032,N,1,famine
11033,A,1,scarce
11034,A,1,plentiful
11035,N,1,disaster
11036,A,1,scrumptious
11037,A,1,flabbergasted
11038,N,1,abate
11039,N,1,Beer
11040,N,1,Plantain
11041,N,2,anybudy
11042,^,1,Bojan
11043,^,1,Trencic
11044,N,1,herbaldiabetes
11045,^,1,Sat
11046,^,1,vivek
11047,N,1,contribution
11048,N,2,Dirtbag
11049,^,1,Hangdogdays
11050,^,1,Traci
11051,^,1,Salisbury
11052,N,1,van
11053,N,1,#thenewmoxie
11054,N,1,Website
11055,A,1,rad
11056,^,1,Jaggery
11057,^,1,lee
11058,^,1,jaggery
11059,^,1,GreyHound
11060,^,1,El
11061,^,1,Cajun
11062,^,1,Tyler
11063,^,1,GPS
11064,^,1,Instagram
11065,N,1,prayers
11066,A,1,diligent
11067,^,1,DrPepper
11068,A,1,massive
11069,N,1,pregnancies
11070,^,1,Foreign
11071,N,1,Material
11072,^,1,Chia
11073,^,1,Seeds
11074,^,4,chia
11075,N,1,rodent
11076,N,1,droppings
11077,N,1,hazard
11078,N,1,banks
11079,N,1,poly
11080,N,1,twis
11081,A,1,ype
11082,N,1,closure
11083,A,1,re-sealable
11084,A,1,described
11085,A,2,attached
11086,^,1,Bank’s
11087,^,1,Facilities
11088,N,1,Regulatory
11089,^,1,Ryan
11090,^,1,Wist
11091,^,7,EC
11092,N,1,Publications
11093,^,1,U.K
11094,N,2,appreciation
11095,A,1,Related
11096,N,3,click
11097,N,1,Articles
11098,A,1,informative
11099,N,1,token
11100,^,1,Priscilla
11101,^,1,Harvey
11102,N,1,Editor
11103,^,1,+44
11104,N,1,haemorhoids/piles
11105,N,1,beetroot
11106,N,1,cranberries
11107,^,1,typhe
11108,N,2,Poker
11109,^,1,LAS
11110,^,1,VEGAS
11111,^,1,LV
11112,^,2,Milan
11113,^,1,Tokyo
11114,N,1,franchisee
11115,N,1,duck
11116,N,1,quackery
11117,^,2,Hendun
11118,N,1,publisher
11119,^,1,academicians
11120,N,1,economists
11121,N,1,adults/team
11122,N,1,tasking
11123,N,1,bosses/team
11124,A,1,worthiest
11125,N,1,whim
11126,A,2,encouraged
11127,N,1,pear
11128,N,1,papaya
11129,N,1,fist
11130,N,1,Adviser
11131,^,1,Dublin
11132,^,1,Ireland
11133,N,1,hardcore
11134,N,2,biology
11135,N,1,school/university
11136,N,1,Naturopathy
11137,^,1,kuma
11138,^,1,qofka
11139,^,1,hogaamiyaha
11140,^,1,Mustafe
11141,^,1,Ismaaciil
11142,^,1,HaaruunSee
11143,^,2,smooties
11144,N,2,kiwi
11145,A,1,banna
11146,N,1,diet-related
11147,A,8,five
11148,^,1,teff
11149,N,1,kamut
11150,N,1,allspice
11151,N,1,cardamom
11152,N,1,masala
11153,N,1,nations
11154,A,2,attributable
11155,A,1,low-
11156,N,1,snapshot
11157,N,1,Snapshot
11158,N,3,#share
11159,N,1,halves
11160,A,1,fat(7
11161,N,1,Calcium
11162,N,2,dv
11163,^,1,Rye
11164,N,1,Millet
11165,N,1,Bulgar
11166,A,1,Wild
11167,N,1,Asparagus
11168,^,1,Orange
11169,A,2,Yellow
11170,N,1,Carrots
11171,A,1,Pearled
11172,^,1,Mixed
11173,N,1,Wax
11174,N,1,Broccoli
11175,N,1,Pepper
11176,A,1,Seasoned
11177,A,1,granulated
11178,N,1,steamer
11179,^,1,Joeys
11180,N,1,Auto-Immune
11181,^,1,Joey
11182,S,1,organization's
11183,A,1,geographical
11184,N,1,Product/Concept
11185,^,1,ovarian
11186,A,1,weak/low
11187,A,1,Latest
11188,^,1,Plank’s
11189,N,1,accomplishments/highlights
11190,N,1,alopahtic
11191,^,1,neededWeekly
11192,N,1,boat
11193,N,1,sentences
11194,A,1,worthy
11195,N,1,lottery
11196,^,7,Migraine
11197,N,1,Combat
11198,N,1,households
11199,N,2,attacks
11200,N,1,prevalence
11201,^,1,Bittman
11202,^,1,Katz
11203,N,1,manufacturers
11204,N,2,alcohols
11205,N,2,reactions
11206,N,1,goods
11207,A,1,omega-3
11208,N,1,shellfish
11209,A,1,nonstick
11210,N,2,queen
11211,^,7,ED
11212,N,1,secrecy
11213,N,1,majorities
11214,S,1,men’s
11215,N,2,psychology
11216,N,1,repercussion
11217,N,1,friend/sexual
11218,N,2,partner/spouse
11219,^,4,Erectile
11220,N,3,erection
11221,N,2,penis
11222,N,1,orgasm
11223,N,2,testosterone
11224,N,1,clogging
11225,N,1,tranquilizers
11226,N,1,Addiction
11227,^,1,Prolactin
11228,^,1,hypothyrodisim
11229,N,1,prolactin
11230,N,1,VIAGRA
11231,N,1,BRAND
11232,N,1,Viagra
11233,N,1,desire
11234,N,1,Watermelon
11235,N,1,phytonutrients
11236,^,1,Phytonutrients
11237,N,1,aphrodisiac
11238,^,1,Shell
11239,N,1,Oyster
11240,^,1,EF
11241,^,1,Farxiga
11242,A,2,Cognitive
11243,N,4,behavioural
11244,A,1,maladaptive
11245,N,1,Communication
11246,N,1,skill
11247,N,1,peration
11248,N,3,interactions
11249,A,1,recreational
11250,N,1,spirituality
11251,N,2,psychotherapy
11252,N,1,psychopharmalogical
11253,N,1,e-mails
11254,N,1,standby
11255,^,1,NZ
11256,^,1,Supreme
11257,N,1,court
11258,N,1,Judge
11259,N,1,actors
11260,N,1,drugs/medicines
11261,N,1,makatulong
11262,^,1,Lunas
11263,^,6,sa
11264,A,1,Posible
11265,^,1,Mangyari
11266,N,1,Payo
11267,N,1,ni
11268,N,1,Doc
11269,^,1,Willie
11270,^,1,Ong
11271,^,1,dumarami
11272,^,1,katawan
11273,^,1,Tumataas
11274,^,7,ang
11275,^,1,creatinine
11276,^,1,protina
11277,^,1,Ihi
11278,^,1,Ang
11279,^,1,sanhi
11280,^,2,ng
11281,^,2,kaya
11282,^,2,dapat
11283,^,1,gamutin
11284,^,2,ito
11285,^,1,ISTRIKTO
11286,^,1,iyong
11287,^,1,DIYETA
11288,^,2,Tanggalin
11289,^,3,mo
11290,^,1,Tulad
11291,^,1,sitisirya
11292,^,1,Bawasan
11293,^,1,kanin
11294,^,1,damihan
11295,^,1,gulay
11296,^,2,araw
11297,^,1,Kung
11298,^,1,mag-vegetarian
11299,^,1,gawin
11300,^,1,baka
11301,^,1,diyeta
11302,^,1,clicker
11303,S,1,other's
11304,N,2,sorrows
11305,A,1,hundred
11306,N,1,FOREX
11307,N,4,trading
11308,N,3,liquidity
11309,N,1,multimillionaire
11310,^,1,USD/INR
11311,N,4,factory
11312,N,1,rivals
11313,N,1,litigations
11314,N,1,outskirt
11315,N,1,Forex
11316,N,1,quartz
11317,N,1,futures/options
11318,N,2,stocks
11319,N,1,boom
11320,A,2,bizarre
11321,N,1,DASH
11322,A,2,tremendous
11323,^,1,Kirkpatrick
11324,^,1,LD
11325,A,1,licensed
11326,N,1,manager
11327,^,1,Cleveland
11328,A,1,GREAT
11329,A,1,extra-curricular
11330,N,1,bullies
11331,N,1,non-diabetic
11332,N,1,arguments
