,pos,count,entity
32289,Z,1,Nicole’s
32290,N,3,recess
32291,^,1,Karina
32292,N,14,tackle
32293,Z,1,Cavuto’s
32294,A,8,vibrant
32295,A,2,gratifying
32296,^,1,Needlepoint
32297,Z,1,Kaylee’s
32298,^,1,Visionworks
32299,A,2,Married
32300,N,4,filmmaker
32301,^,2,Hepner
32302,^,18,Devin
32303,^,16,Alexander
32304,^,2,#DiabetesDanceDare
32305,^,1,Carrion
32306,Z,1,Jake’s
32307,^,3,ORWH
32308,^,3,Janine
32309,A,1,heart-felt
32310,A,10,hybrid
32311,A,1,pre-teen
32312,A,1,new-and-improved
32313,N,5,cyclists
32314,N,1,arenas
32315,N,1,horseback-riding
32316,N,2,championships
32317,^,1,Shaquille
32318,^,4,Usher
32319,^,1,#HurricaneMatthew
32320,Z,2,Education's
32321,N,1,teal
32322,N,3,trick-or-treaters
32323,A,2,ambitious
32324,^,4,Katrina
32325,^,2,Diel
32326,N,16,#PWD
32327,^,2,Kyrra
32328,^,2,Richards
32329,^,2,Sacha
32330,^,2,Uelmen
32331,^,1,WUSA-9
32332,Z,1,Kelley’s
32333,^,1,MyT1D
32334,Z,2,study’s
32335,N,1,horizons
32336,^,1,Karp
32337,N,2,Genomics
32338,^,1,Shockley
32339,A,1,fair-trade
32340,A,1,Contaminated
32341,N,3,childbirth
32342,N,1,hepatits
32343,N,1,beneficiary
32344,^,1,Waltrip
32345,N,6,Championship
32346,N,3,auction
32347,^,2,Boris
32348,^,1,Kovatchev’s
32349,Z,1,Boris’s
32350,^,2,Eylea
32351,^,2,Avastin
32352,^,1,Lucentis
32353,A,9,two-year
32354,^,7,NIAID
32355,N,12,draft
32356,N,1,sweaters
32357,A,1,drier
32358,N,1,All-encompassing
32359,^,1,Yvette
32360,N,3,laughs
32361,^,2,Valerie
32362,N,1,albums
32363,A,1,less-common
32364,N,1,origins
32365,^,2,Zachary
32366,N,2,Knight
32367,N,1,graders
32368,^,1,Potomac
32369,^,1,Preparatory
32370,A,1,Nifty
32371,A,1,obsolete
32372,A,1,28-year-old
32373,N,1,mountain-climbing
32374,^,5,ESPN
32375,^,1,Dickinson
32376,^,1,Jane’s
32377,^,1,Scharenberg
32378,N,1,Cartoonist
32379,^,1,Haidee
32380,^,1,Soule
32381,^,1,Merritt
32382,A,6,isolating
32383,^,1,FingerPricks
32384,N,2,trick-or-treating
32385,^,55,#ThisIsDiabetes
32386,Z,4,Festival's
32387,S,3,nation's
32388,N,3,Sneak
32389,N,1,STEM)
32390,^,1,Siani
32391,^,1,Siani’s
32392,Z,1,Hightower's
32393,^,1,Dionne
32394,A,1,At-Risk
32395,N,1,Communities
32396,^,2,Guadalupe
32397,A,1,Resilient
32398,^,1,Lorenzo
32399,Z,1,Robin’s
32400,^,1,Zamaiah
32401,N,1,Catalyst
32402,N,3,Cures
32403,Z,1,Christina’s
32404,N,1,Hazelnuts
32405,N,9,Wear
32406,^,3,Rashad
32407,A,1,five-year-old
32408,Z,1,Andrew’s
32409,N,2,Generosity
32410,^,6,Catherines
32411,Z,2,University's
32412,^,1,Epatha
32413,^,1,Merkerson
32414,N,1,Gardening
32415,N,1,information--it's
32416,A,1,fashion-forward
32417,N,1,clusters
32418,^,1,NIH-sponsored
32419,N,5,Transplantation
32420,N,5,Consortium
32421,N,36,Coalition
32422,^,1,Ridgeland
32423,N,2,Innovations
32424,^,2,#T2Dquiz
32425,A,4,three-part
32426,^,3,#BiggestLoser
32427,^,7,#NIDDK’s
32428,^,3,Weight-control
32429,^,2,Cohort
32430,^,3,CRIC
32431,N,1,revisions
32432,N,1,risk-factor
32433,N,2,barbeque
32434,A,3,Racial
32435,N,1,Poverty
32436,N,3,Mortality
32437,N,1,Differences
32438,N,1,Beneficiaries
32439,A,1,socioeconomic
32440,A,6,racial
32441,^,2,#ClinicalTrials
32442,Z,2,Molly’s
32443,^,1,#Microbiome
32444,^,1,OSTP
32445,A,1,FITT
32446,^,2,Ralph
32447,^,1,DeFronzo
32448,N,1,contrasting
32449,^,1,JASN
32450,N,3,#hepatitis
32451,^,3,#HepAware
32452,Z,5,CDC's
32453,N,4,Assessment
32454,A,9,brand-new
32455,^,1,frank
32456,^,1,Edeani
32457,N,4,clinician
32458,N,1,detainees
32459,^,28,Cefalu
32460,^,1,Comedy
32461,Z,1,senior’s
32462,^,4,Courage-Wisdom-Hope
32463,A,1,south-of-the-border
32464,N,1,Virtuoso
32465,N,4,cellist
32466,^,8,Alisa
32467,^,3,Weilerstein
32468,N,23,legislation
32469,N,1,gains
32470,A,1,walnut-shaped
32471,N,1,prostatitis
32472,^,1,January/February
32473,A,3,10-year-old
32474,A,2,after-school
32475,^,5,Heather
32476,Z,1,Sarah’s
32477,^,2,Minglin
32478,^,2,Ma
32479,N,2,microencapsulation
32480,N,1,retrieval
32481,Z,5,NIH's
32482,^,9,Marci
32483,^,1,Gluck
32484,Z,1,toilet—here’s
32485,N,2,drug—it’s
32486,N,2,hub
32487,A,3,tireless
32488,Z,24,JDRF's
32489,^,1,Kindergartner
32490,^,8,Mason
32491,^,3,Stevens
32492,^,1,freekeh
32493,A,1,less-than-optimal
32494,N,1,Service's
32495,^,1,Indian/Alaska
32496,^,1,AI/AN
32497,N,2,instrumental
32498,A,4,Pick
32499,A,1,In-season
32500,N,1,out-of-season
32501,Z,1,Cindy’s
32502,N,1,tenths
32503,N,22,grants
32504,N,1,poolside
32505,N,7,#DYK
32506,^,10,NKDEP
32507,N,1,suite
32508,N,3,interns
32509,N,1,Friendship
32510,N,1,#accountabilabuddy
32511,^,8,#RecipeWednesday
32512,A,1,Mediterranean-inspired
32513,N,2,Playwright
32514,^,1,Garrett
32515,A,2,on-site
32516,N,8,Pistachios
32517,N,3,#healthysnack
32518,A,1,prohibitive
32519,^,12,diaTribe®
32520,^,2,Pistachio
32521,^,4,Callie
32522,^,1,Pekosh
32523,N,3,teammates
32524,^,4,JAMA
32525,^,2,Daytona
32526,^,3,XFINITY
32527,^,1,#GenderGap
32528,N,4,#obesity
32529,N,1,Players
32530,^,2,NFLPA
32531,Z,1,Jack’s
32532,Z,1,Dallin’s
32533,^,1,Tait
32534,^,1,Pugh
32535,^,1,Appalachian
32536,^,2,Maureen
32537,^,1,Gannon
32538,^,25,Chef'd
32539,A,1,pregnancy-related
32540,N,1,hCG
32541,^,1,Pao
32542,^,2,Aspirnaut
32543,N,14,internship
32544,A,1,underprivileged
32545,^,2,Cody
32546,^,1,Stothers
32547,A,1,impoverished
32548,A,1,Six-year-old
32549,Z,1,Brody’s
32550,^,1,Playbuzz
32551,A,10,pre-portioned
32552,^,1,Powerlifter
32553,^,6,Prince
32554,^,4,Shriners
32555,N,9,lawmakers
32556,N,1,implantation
32557,N,1,check-ins
32558,^,1,Manténgase
32559,^,3,sano
32560,^,1,Mantenerse
32561,^,3,saludable
32562,^,1,significa
32563,^,1,eliminar
32564,^,1,hábitos
32565,^,1,arriesgan
32566,^,1,Desde
32567,^,1,número
32568,^,2,hispanos
32569,^,1,americanos
32570,^,1,subido
32571,^,1,Aprovecha
32572,^,2,nuestras
32573,^,2,bilingües
32574,^,3,Mes
32575,^,3,Herencia
32576,^,3,Hispana
32577,^,1,Nuestra
32578,^,2,Riñones
32579,^,2,Tesoros
32580,N,2,promotores
32581,N,1,educar
32582,^,1,falla
32583,^,1,Para
32584,^,1,pedir
32585,A,1,llámenos
32586,A,1,analog
32587,N,2,Arm
32588,A,1,hearty-but-healthy
32589,N,1,Estate-planning
32590,N,6,wellbeing
32591,N,1,doorstep
32592,^,1,biospecimens
32593,N,2,repositories
32594,N,4,#research
32595,^,2,Flessner
32596,^,7,Judith
32597,N,1,appropriation
32598,N,10,repeal
32599,^,1,#IDriveMyHealth
32600,A,2,SMART
32601,A,5,preexisting
32602,N,16,SHARE
32603,A,1,dismayed
32604,N,3,provisions
32605,Z,1,Sean’s
32606,N,1,harvests
32607,A,1,heirloom
32608,A,1,flavorful-but-light
32609,N,1,fiancée
32610,^,1,Mick
32611,^,1,Mulvaney
32612,N,3,Budget
32613,^,1,Examiner
32614,^,5,#MothersDay
32615,Z,1,Tackle’s
32616,^,3,Brendon
32617,^,3,Ayanbadejo
32618,^,3,NPR
32619,A,4,bilingual
32620,^,1,Comparta
32621,^,1,nuestros
32622,A,1,manténgase
32623,^,1,#AmazingThings
32624,N,1,​cherries
32625,^,2,Qué
32626,^,1,pólipos
32627,^,1,#colon
32628,N,3,GFR
32629,Z,1,Diabetes—It's
32630,^,2,#Halloween
32631,^,1,#NAMmtg
32632,N,3,Onset
32633,N,1,LIFE-Moms
32634,N,3,panelists
32635,^,2,Jose
32636,^,1,Florez
32637,^,1,Ronald
32638,^,1,Gearhardt
32639,^,1,Kent
32640,^,1,Thornburg
32641,^,4,OHSU
32642,A,1,alarmed
32643,Z,3,president’s
32644,^,3,NCI
32645,^,2,NICHD
32646,^,9,ALEX
32647,^,9,ANI
32648,^,1,GuiltySoles
32649,^,23,Brec
32650,^,12,Bassinger
32651,N,1,Checklist
32652,A,1,unrealized
32653,N,1,Attendance
32654,N,33,webcast
32655,N,1,garden-fresh
32656,A,1,summery
32657,N,1,amicus
32658,^,5,Aviation
32659,^,8,FAA
32660,^,7,Parathyroid
32661,^,3,Norman
32662,^,4,Neoplasia
32663,N,2,hyperparathyroidism
32664,^,7,AHCA
32665,^,1,AASLD
32666,^,3,Gastroenterological
32667,^,3,AGA
32668,N,1,Retirement
32669,Z,1,Prieto’s
32670,^,1,American/American
32671,A,4,animated
32672,Z,1,smoking—Crohn's
32673,N,1,Childbirth
32674,S,3,woman's
32675,N,2,alirocumab
32676,A,1,Announced
32677,N,1,exercise-induced
32678,^,2,NHGRI
32679,N,1,Alum-GAD
32680,N,1,diabetes-specific
32681,A,6,Additional
32682,N,8,senators
32683,^,5,#FathersDay
32684,N,2,rumors
32685,^,1,Loan
32686,N,1,Repayment
32687,^,6,Cypess
32688,^,52,#NDAM
32689,^,83,#T1DYouDontSee
32690,A,16,bipartisan
32691,N,2,Reps
32692,^,13,DeGette
32693,N,3,45-minute
32694,A,1,Cuban-inspired
32695,N,16,co-founder
32696,N,3,Portrait
32697,A,2,nonpartisan
32698,^,1,CBO
32699,^,2,McIver
32700,Z,1,HuffPost's
32701,N,1,SweetHeart
32702,N,1,Weight-loss
32703,^,5,Doris
32704,^,3,Laurie
32705,^,2,#4thofJuly
32706,^,1,Druggable
32707,^,1,#Genome
32708,A,1,understudied
32709,N,1,dog-walking
32710,^,2,KJ
32711,^,2,Dillon
32712,N,1,gateau
32713,N,1,BLOG
32714,N,2,owl
32715,^,2,#PrimeDay
32716,^,2,Horwitz
32717,^,3,Felsenfeld
32718,^,1,#DNA
32719,^,7,Lala
32720,Z,1,Senate’s
32721,^,1,Reconciliation
32722,A,3,foreign-born
32723,^,1,#SickDayRules
32724,N,2,#kidneys
32725,A,3,pivotal
32726,A,1,boundless
32727,A,12,year-round
32728,A,1,aerial
32729,N,1,circus
32730,^,1,Compton
32731,^,3,Memphis
32732,^,1,climber
32733,N,2,mountaineer
32734,^,5,Crawford
32735,N,1,adventuring
32736,N,1,dorms
32737,^,14,Rob
32738,^,14,Howe
32739,^,1,Newbold
32740,Z,1,Tyler’s
32741,^,1,Mattison
32742,Z,2,Claire’s
32743,^,3,Tatham
32744,^,1,Tathams
32745,N,1,Backpacking
32746,^,7,CNN
32747,N,4,correspondent
32748,^,5,Oren
32749,^,4,Liebermann
32750,A,1,unconventional
32751,N,2,feet/hands
32752,^,1,RDs
32753,^,2,PCPs
32754,N,1,hedgehogs
32755,^,1,PSAs
32756,^,5,Moira
32757,N,2,complexities
32758,^,7,#AskNicoleJDRF
32759,^,1,Rowena
32760,N,2,rehearsals
32761,A,1,logistical
32762,N,2,beeps
32763,N,2,superpowers
32764,N,1,adulting
32765,N,2,acronyms
32766,^,1,needlesticks
32767,^,1,Newport
32768,N,6,travels
32769,Z,1,Isa's
32770,^,6,Isa
32771,^,1,Jarznyna
32772,N,10,Ride
32773,Z,1,Angie’s
32774,N,3,Spotlight
32775,^,1,#T1DFootprint
32776,^,2,Angi
32777,^,1,Comrie
32778,^,2,Joslyn
32779,N,6,kindergarten
32780,^,1,Joslyn’s
32781,N,2,mathematician
32782,N,1,illusion
32783,N,2,#t1dyoudontsee
32784,N,1,femininity
32785,A,1,dainty
32786,^,1,Canyon
32787,N,6,Paloma
32788,A,1,correct/treat
32789,A,1,glamorous
32790,^,8,#WDD
32791,Z,57,JDRF’s
32792,^,1,Charm
32793,^,2,Bangles
32794,N,2,research-related
32795,^,1,Liddy
32796,^,2,Huntsman
32797,N,2,self-love
32798,N,8,Internship
32799,A,1,T1D-related
32800,N,1,Stipends
32801,N,2,internships
32802,N,2,communications/marketing
32803,A,5,non-profit
32804,N,2,research/science
32805,N,2,intern
32806,^,1,Thomsen’s
32807,^,1,JL
32808,^,1,JL’s
32809,^,2,Mouser
32810,^,5,Ariana
32811,Z,1,Ariana’s
32812,N,3,motorcycle
32813,^,1,Neville
32814,N,1,Wheels
32815,^,1,Claudia
32816,Z,1,Jake's
32817,^,5,Morris
32818,N,10,graduate
32819,^,15,nPOD
32820,^,1,Davies
32821,N,1,helix
32822,N,3,pathways
32823,N,3,tailor
32824,N,2,puppies
32825,^,2,Cassie
32826,^,1,Coker
32827,^,1,T1Ders
32828,A,3,record-breaking
32829,^,2,Kilimanjaro
32830,^,1,Ryanne
32831,^,1,Rylie
32832,N,1,end-of-summer
32833,N,3,getaway
32834,^,1,Alana
32835,N,1,spearhead
32836,^,2,Schultz
32837,^,1,Antarctica
32838,^,1,Yellowstone
32839,^,1,Lynsey
32840,A,10,matching
32841,N,74,donate
32842,Z,1,Dan’s
32843,^,11,Atkinson
32844,^,14,Jordan
32845,^,2,Sounders
32846,^,2,FC
32847,A,2,Brave
32848,^,4,Maeve
32849,A,1,free-living
32850,^,18,#YouAreJDRF
32851,^,1,NASCAR®
32852,N,11,submissions
32853,^,1,Whiz
32854,^,9,#T1DLooksLikeMe
32855,N,2,footprint
32856,N,4,#insurance
32857,N,1,comprehensives
32858,N,1,exemptions
32859,N,1,#Insurance
32860,A,1,partisan
32861,^,75,SDP
32862,^,2,Seahawks
32863,^,1,Buccaneers
32864,^,3,Bills
32865,^,2,Chiefs
32866,^,8,Tennessee
32867,^,3,Titans
32868,Z,2,NFL's
32869,^,6,#MyCauseMyCleats
32870,^,1,Spartan
32871,^,1,Fernando
32872,A,2,treacherous
32873,N,1,flames
32874,A,1,barbed
32875,^,2,Russ
32876,^,1,Slaughter
32877,A,5,70th
32878,N,7,tee
32879,^,3,Hanes
32880,A,8,year-end
32881,N,2,producers
32882,^,32,JDRF-funded
32883,^,4,Nina
32884,^,3,Funa
32885,^,16,Taylor
32886,^,4,Louderman
32887,^,1,Tony-nominated
32888,^,1,Hairspray
32889,A,2,Blonde
32890,Z,1,NBC’s
32891,Z,1,Broadway’s
32892,A,2,Kinky
32893,Z,1,Taylor’s
32894,^,6,JC
32895,^,2,Aragone
32896,^,4,NCAA
32897,N,1,umpire
32898,N,3,tournament
32899,S,1,men's
32900,^,1,myT1D
32901,^,7,Fiona
32902,^,4,Wylde
32903,N,1,dugout
32904,N,1,slit
32905,^,1,-Adam
32906,^,6,Duvall
32907,N,1,eraser
32908,^,4,HuffPost
32909,A,6,belated
32910,^,7,Tommy
32911,^,5,Hilfiger
32912,N,2,logistics
32913,^,3,Walt
32914,^,1,World®
32915,A,2,-related
32916,N,1,Internships
32917,A,1,behind-the-scenes
32918,^,1,Caroline’s:
32919,^,6,IndyCar
32920,^,6,Conor
32921,^,3,Daly
32922,^,1,Foyt
32923,^,3,Verizon
32924,N,4,podium
32925,^,1,Indycar
32926,N,2,racetrack
32927,^,1,#TeamIndyCar
32928,^,1,CBS
32929,N,14,responders
32930,N,2,crises
32931,^,2,Jayden
32932,Z,2,Aria’s
32933,^,3,Travis
32934,^,5,Schuh
32935,^,4,Jadah
32936,A,3,8-year-old
32937,^,1,#T1DYourDontSee
32938,^,1,Andrew’s:
32939,N,3,CONCEPTT
32940,^,2,Stein
32941,N,1,Multitudes
32942,^,1,Hoskins
32943,^,1,Healthline/
32944,N,7,shelters
32945,N,1,pallets
32946,^,1,Harland
32947,^,3,Clarke
32948,N,1,Shelter
32949,N,1,Stout
32950,N,1,Annals
32951,A,1,under-prescribed
32952,A,1,first-line
32953,^,1,Colten
32954,^,1,Jennifer's:
32955,^,1,Yazid
32956,^,4,Reidy
32957,^,1,Alex’s:
32958,^,4,Postdoctoral
32959,Z,1,Funa's
32960,^,1,Kaplan
32961,^,1,Phyllis’s:
32962,^,1,Harlow
32963,^,7,Sherr
32964,^,4,Maddy
32965,^,2,Arnstein
32966,^,2,Maurer
32967,^,1,Heather's:
32968,^,1,FEMA
32969,N,3,Hispanics/Latinos
32970,N,1,Evacuation
32971,A,2,Presidential
32972,N,1,Engineers
32973,^,1,Greka
32974,^,2,Brigham
32975,^,1,Voight
32976,^,4,KTLA
32977,^,15,Frank
32978,^,6,Buckley
32979,^,2,Honda
32980,Z,1,Drake's
32981,A,1,burdensome
32982,N,1,biochemist
32983,^,2,Yen-Shan
32984,^,3,Huntley
32985,N,2,Trooper
32986,^,2,Reinaldo
32987,^,84,Run
32988,^,9,Nate
32989,^,1,SAMHSA
32990,^,24,Disaster
32991,A,1,brown-bag
32992,N,1,Crunchy
32993,^,34,MyOmnipod
32994,^,3,Korn
32995,A,1,acclaimed
32996,Z,1,Jonathan’s
32997,^,1,Zeppelin
32998,N,1,father’s
32999,N,3,galas
33000,Z,1,Advocacy's
33001,A,1,easy-to-achieve
33002,^,2,#Medicare
33003,^,1,Karrie
33004,^,2,Graham-Cassidy
33005,A,1,seventh-grader
33006,^,1,Vereen
33007,^,1,H.J.
33008,^,1,Res
33009,^,2,H.R.
33010,^,1,#SpecialDiabetesProgram
33011,^,2,Sotomayor
33012,N,2,Bang
33013,N,1,Theory’s
33014,^,3,Parsons
33015,N,1,Force’s
33016,Z,1,Ishoy’s
33017,N,1,self-adjusts
33018,^,1,Lazarus
33019,^,7,Patrick
33020,^,5,Collombat
33021,^,1,FY2017
33022,N,2,Banks
33023,^,1,Garret
33024,A,1,vocal
33025,^,26,Senator
33026,^,6,Shaheen
33027,A,2,easy-to-prepare
33028,N,5,advancement
33029,^,1,SuperTracker
33030,N,5,Testing
33031,^,43,#RenewSDP
33032,N,2,philanthropy
33033,^,12,Sean
33034,^,2,Doherty
33035,^,2,Bloomberg
33036,^,1,Daybreak
33037,^,1,Bain
33038,^,1,Counsel
33039,^,3,SFC
33040,^,1,Fluidics
33041,^,1,EOFlow
33042,A,5,next-generation
33043,^,1,miniaturized
33044,N,7,algorithms
33045,N,1,automation
33046,A,1,intrusive
33047,^,1,Giraldo
33048,^,80,Aaron
33049,^,71,Kowalski
33050,A,2,Irish
33051,^,1,Suzanne
33052,^,20,Christina
33053,^,3,Miller
33054,^,2,Weinzimer
33055,A,2,large-scale
33056,^,2,#artificialpancreas
33057,N,6,VOICE
33058,N,10,Actress
33059,N,5,activist
33060,^,4,#renewSDP
33061,^,29,Derek
33062,^,6,Rapp
33063,^,1,Stacy
33064,^,1,Bohlen
33065,^,3,Schumer
33066,N,5,Continuing
33067,Z,1,salad—cauliflower’s
33068,^,2,Bressler
33069,^,1,Wilmer
33070,N,1,WMTW-TV
33071,A,1,onsite
33072,^,2,Huntington
33073,^,1,Ingalls
33074,^,1,Tocci
33075,N,5,Corporation
33076,N,1,Construction
33077,^,12,Sponsor
33078,Z,1,Maddy’s
33079,^,3,TypeZero
33080,N,1,One-Stop-Shop
33081,N,59,register
33082,A,1,18-month
33083,A,2,steadfast
33084,^,4,Sneaker
33085,^,1,Goldstein
33086,Z,1,International's
33087,A,1,in-house
33088,N,6,Donor
33089,^,12,NPOD
33090,N,1,can-do
33091,^,3,Brigitte
33092,^,5,Frohnert
33093,A,3,five-year
33094,A,1,Early-Career
33095,A,1,Patient-Oriented
33096,N,5,portfolio
33097,A,1,early-career
33098,N,1,cadre
33099,^,1,diabetes--Hotels.com
33100,N,3,bookings
33101,^,7,Kimball
33102,N,1,mid-season
33103,^,4,Sam’s
33104,^,4,#T1DLoveStory
33105,^,1,Moore’s
33106,N,1,torch
33107,^,4,Levine
33108,N,1,restoring
33109,N,1,moonshot
33110,A,1,low-vision
33111,^,1,#LowVisionAwarenessMonth
33112,N,2,appendicitis
33113,^,1,#T1DLoveStories
33114,^,1,Pasadena
33115,Z,2,Ashley’s
33116,^,37,Myabetic
33117,N,1,juice/snacks
33118,^,1,Javier
33119,A,10,Interim
33120,^,4,Martha
33121,^,13,#DearDiabetes
33122,^,2,#T1DFund
33123,N,1,armor
33124,N,1,locales
33125,^,3,AMGA
33126,N,3,capes
33127,^,1,#DiabetesOscars
33128,N,8,thriving
33129,N,4,innovators
33130,^,2,LeeAnn
33131,^,1,Hewitt
33132,N,1,lifter
33133,Z,1,Maggie's
33134,^,3,Athleta
33135,^,9,#AutoimmuneDiseaseAwarenessMonth
33136,^,3,Bayless
33137,^,2,Urban
33138,^,1,WNYC
33139,^,1,Sugarland
33140,^,1,misdiagnoses
33141,Z,1,diabetes—today’s
33142,N,11,Welcome
33143,^,1,#CDC
33144,N,2,SEARCH
33145,N,1,Accessories
33146,N,8,#InternationalWomensDay
33147,Z,1,Diasio’s
33148,N,2,tenure
33149,Z,1,serious—that’s
33150,N,2,standout
33151,N,6,grassroots
33152,^,41,#JDRFGovDay
33153,N,1,choice—it’s
33154,^,6,#MakeInsulinAffordable
33155,N,2,eblast
33156,N,1,breakup
33157,N,3,legislators
33158,^,1,Fred
33159,^,1,Sacks
33160,^,2,Grassroots
33161,^,29,Leadership
33162,N,4,halt
33163,^,1,Stefanie
33164,^,2,FOX13
33165,^,1,Gregory
33166,Z,1,Gregory’s
33167,^,1,Mara
33168,^,1,Darsow
33169,N,6,motivator
33170,N,2,powerlifter
33171,^,4,Haim
33172,N,1,bassist
33173,N,1,vocalist
33174,^,5,HAIM
33175,N,10,songwriter
33176,^,7,Lasher
33177,^,4,#NationalDiabetesAwarenessMonth
33178,^,2,Lisamarie
33179,^,1,Guillermo
33180,^,1,Prado
33181,A,18,nonprofit
33182,N,3,alliance
33183,A,6,legislative
33184,^,1,Paula
33185,^,1,Fairchild
33186,^,1,Paintsville
33187,^,2,Mitch
33188,^,2,McConnell
33189,^,1,K-
33190,N,15,rebates
33191,N,1,Seminars
33192,N,7,Funding
33193,N,1,pre-seminar
33194,^,1,Rockstar
33195,^,1,Xuewei
33196,Z,1,Wang’s
33197,N,1,immunology
33198,^,1,Meyer’s
33199,^,4,#T1DResearch
33200,^,1,Piotr
33201,^,3,postdoctoral
33202,N,5,fellowship
33203,N,1,RNAs
33204,A,1,untapped
33205,^,3,Kowalski’s
33206,A,1,fully-reversible
33207,N,1,tether
33208,Z,2,Collombat’s
33209,N,1,treadmills
33210,^,2,Starzl
33211,^,1,Eisenstein
33212,N,1,#news
33213,A,1,uninsured
33214,Z,2,Derek’s
33215,^,1,Pellizzari
33216,N,1,career-sparking
33217,A,1,mobile-friendly
33218,^,1,Noinaj
33219,N,1,organisms
33220,A,1,3-D
33221,^,1,multidrug
33222,^,2,Buchanan
33223,^,5,Edwards
33224,^,1,Tarelton
33225,^,1,Rosas
33226,^,1,Cubano
33227,^,3,NMRI
33228,N,1,#NFL
33229,^,2,Phillips
33230,^,1,Koyack
33231,^,2,Blair
33232,^,1,Branden
33233,^,1,Thornton
33234,^,1,Clive
33235,^,1,Walford
33236,^,1,Dalvin
33237,^,1,Tomlinson
33238,^,1,Damontre
33239,^,1,Humphries
33240,^,3,Frostee
33241,^,2,Rucker
33242,^,1,Ajayi
33243,^,1,Kareem
33244,^,1,LaAdrian
33245,^,1,Waddle
33246,^,1,LeGarrette
33247,^,1,Blount
33248,^,1,Sealver
33249,^,1,Siliga
33250,^,1,Aikens
33251,^,1,Za'Darius
33252,^,3,#CGM
33253,Z,1,diabetes—that’s
33254,^,1,#OpeningDay
33255,^,14,Brandon
33256,^,3,Morrow
33257,^,1,Bautista
33258,^,23,Melvin
33259,N,3,Generation
33260,A,1,mid-career
33261,^,3,Bigfoot
33262,^,1,Lias
33263,^,1,#WorldAutismAwarenessDay
33264,^,1,Langer
33265,^,2,Sigilon
33266,A,1,encapsulated
33267,^,1,vTv
33268,N,1,TTP399
33269,Z,1,vTV’s
33270,N,1,Victory
33271,^,3,Shelley
33272,Z,1,Skuster’s
33273,N,1,realizations
33274,^,1,Strunk
33275,^,5,Promise
33276,^,11,Gala
33277,N,1,Broadcast
33278,N,2,Hispanics
33279,A,1,prostate-specific
33280,N,1,antigen
33281,^,6,Andrews
33282,^,1,Watchung
33283,^,8,Harold
33284,N,7,Voices
33285,^,2,Sirius
33286,^,2,XM
33287,^,1,Cathleen
33288,N,5,mandate
33289,^,1,ACS
33290,^,1,#TaxCutsandJobsAct
33291,A,2,op-ed
33292,^,2,#nPOD
33293,^,5,Lexi
33294,^,1,#SidebySide
33295,^,1,Detroit
33296,^,4,bangle
33297,N,1,Minorities
33298,N,2,Delivery
33299,N,1,Crew
33300,N,6,Communications
33301,^,1,Len
33302,^,2,Cherpak
33303,N,8,Tops
33304,N,9,Markets
33305,Z,1,Len’s
33306,N,4,TOPS
33307,^,3,#T1DShoppingSpree
33308,N,1,Advocacy/
33309,^,1,Annabelle
33310,^,1,#IrritableBowelSyndrome
33311,N,1,graduations
33312,^,25,#MyGreatestSupporter
33313,Z,1,Pacheco’s
33314,N,1,seconds—that’s
33315,N,3,Donors
33316,^,12,Helmsley
33317,N,15,Trust
33318,A,6,transformative
33319,^,12,Exchange
33320,N,3,finalists
33321,N,1,Categories
33322,A,3,Automated
33323,N,1,Design/Disease
33324,^,3,Arielle
33325,Z,1,nPOD’s
33326,^,1,Leake
33327,^,1,IBOD
33328,^,1,Plumer
33329,^,1,RaeLynn
33330,N,1,toolkits
33331,Z,1,Danielle’s
33332,^,6,Ravens
33333,A,1,near-death
33334,^,8,Liz
33335,^,6,Cory
33336,^,5,Audrey
33337,^,1,Koreltiz
33338,^,2,Rita
33339,^,1,Damon
33340,N,4,Dame
33341,N,3,producer
33342,A,1,intranasal
33343,^,1,Millman
33344,Z,1,Millman’s
33345,N,14,initiatives
33346,^,5,Jamie
33347,^,2,#NationalNursesDay
33348,^,1,Leticia
33349,^,1,Aranda
33350,N,1,gala
33351,N,1,Galas
33352,Z,1,Magazine’s
33353,^,25,Us
33354,N,4,#Insulin
33355,A,1,36th
33356,^,5,Nordstrom
33357,^,1,BeattheBridge.org
33358,^,1,Soumya
33359,^,1,Swaminathan
33360,N,1,converging
33361,N,1,epidemics
33362,N,1,tuberculosis
33363,^,2,PBMs
33364,^,1,Lourdes
33365,N,11,honors
33366,^,1,Beth
33367,N,2,Supporter
33368,N,1,intelligence
33369,^,1,Caleb
33370,N,1,Rounds
33371,^,3,SCD
33372,^,1,Giuseppina
33373,^,1,Imperatore
33374,^,1,Linder
33375,N,3,Graduation
33376,N,1,grads
33377,N,1,Graduates
33378,^,1,graphable
33379,^,1,P.K.
33380,^,1,Weston
33381,^,1,#DriveYourHealth
33382,^,2,Loni
33383,Z,3,Chapter's
33384,^,6,#InternationalClinicalTrialsDay
33385,^,4,IBS)
33386,^,1,Dawson
33387,^,1,Nickelodeon
33388,^,1,Bulldogs
33389,^,1,#InternationalClinicalTrials
33390,^,3,#ClinicalTrialsDay
33391,N,2,Lexicon
33392,Z,1,Sanofi’s
33393,N,1,filing
33394,^,1,Zynquista™
33395,N,1,sotaglifiozin
33396,A,4,investigational
33397,^,3,Catherine
33398,^,3,Cowie
33399,N,7,screenings
33400,^,2,DCCT/EDIC
33401,^,1,NEHEP
33402,^,6,NINDS
33403,N,1,Translational
